Date,Temperature moyenne (°C),Precipitation (mm),Humidite moyenne (%)
2018-11-17,14.7455015,1.7,81.88023
2018-11-18,12.920502,17.7,88.628136
2018-11-19,12.312167,0.6,81.003105
2018-11-20,13.266335,11.2,89.592766
2018-11-21,13.993417,5.8,87.41146
2018-11-22,14.216334,10.399999,91.85088
2018-11-23,11.8455,13.000002,96.64118
2018-11-24,12.330917,1.1,79.913864
2018-11-25,15.180916,0.4,75.0055
2018-11-26,13.776752,3.8,85.12986
2018-11-27,11.060082,0.0,80.80672
2018-11-28,13.510083,0.0,77.42567
2018-11-29,15.647584,0.0,75.653564
2018-11-30,14.420502,0.0,88.697266
2018-12-01,13.743417,0.0,83.546745
2018-12-02,13.37675,0.0,81.296486
2018-12-03,14.922582,0.0,84.73929
2018-12-04,15.985085,0.0,82.97674
2018-12-05,15.549667,0.0,83.905525
2018-12-06,14.241333,0.0,88.763695
2018-12-07,13.516334,0.0,92.8964
2018-12-08,13.074668,0.0,90.2359
2018-12-09,12.889252,0.0,92.38009
2018-12-10,13.439248,0.0,82.42825
2018-12-11,12.822585,0.0,86.29356
2018-12-12,11.599668,0.0,88.45837
2018-12-13,13.1205,5.7999997,86.24378
2018-12-14,11.61425,0.4,77.94667
2018-12-15,11.614249,0.0,76.10062
2018-12-16,12.014249,0.0,84.467995
2018-12-17,12.985085,0.0,84.943474
2018-12-18,13.841332,0.0,79.96488
2018-12-19,13.291333,0.0,85.73773
2018-12-20,12.437168,0.0,86.29575
2018-12-21,11.837166,0.0,81.61942
2018-12-22,12.655917,0.0,81.08018
2018-12-23,13.3080015,0.0,78.80766
2018-12-24,13.172585,0.0,72.8901
2018-12-25,13.337169,0.0,73.94241
2018-12-26,11.695499,0.0,80.254875
2018-12-27,11.08925,0.0,82.812775
2018-12-28,11.166333,0.0,89.96114
2018-12-29,10.493417,0.0,87.58616
2018-12-30,11.91425,0.0,71.14521
2018-12-31,10.605916,0.0,76.21563
2019-01-01,10.820499,0.0,75.12057
2019-01-02,9.935084,0.0,87.891174
2019-01-03,9.60175,0.0,86.82843
2019-01-04,9.110083,0.0,82.90086
2019-01-05,9.030915,0.0,79.09803
2019-01-06,8.455916,0.0,76.83744
2019-01-07,8.145499,0.0,83.22108
2019-01-08,8.805917,0.0,74.524254
2019-01-09,8.397582,0.0,80.882935
2019-01-10,8.412167,0.0,85.330894
2019-01-11,9.795501,0.0,82.594246
2019-01-12,9.451749,0.0,75.09502
2019-01-13,9.024666,0.0,75.27512
2019-01-14,9.508,0.0,79.4478
2019-01-15,9.055917,0.0,85.24216
2019-01-16,9.691333,0.0,84.59568
2019-01-17,10.280918,1.5999999,86.5748
2019-01-18,8.949666,0.4,88.79684
2019-01-19,10.289249,13.200003,95.24108
2019-01-20,11.837166,15.2,91.45303
2019-01-21,9.891334,1.0,82.19512
2019-01-22,9.655916,0.70000005,77.35424
2019-01-23,10.555917,7.3999996,87.25843
2019-01-24,11.330917,4.7,94.18546
2019-01-25,11.962167,0.0,91.47646
2019-01-26,11.855918,0.0,91.91253
2019-01-27,11.503834,0.4,91.08085
2019-01-28,11.141334,0.0,81.37758
2019-01-29,10.42675,0.0,85.209114
2019-01-30,11.270501,1.1,85.55111
2019-01-31,12.035085,0.4,83.7761
2019-02-01,11.60175,12.400001,85.49587
2019-02-02,9.822583,3.5999997,83.53957
2019-02-03,8.635081,0.0,73.90992
2019-02-04,8.933001,0.0,68.516594
2019-02-05,10.362166,0.0,76.25591
2019-02-06,11.660083,0.0,76.230934
2019-02-07,10.430916,0.0,87.13714
2019-02-08,10.330917,0.0,88.390785
2019-02-09,10.587167,0.0,89.85323
2019-02-10,11.278834,0.0,87.15031
2019-02-11,11.522583,0.0,85.19871
2019-02-12,12.510083,0.0,89.12882
2019-02-13,12.858003,0.0,80.96017
2019-02-14,16.297583,0.0,46.940907
2019-02-15,14.149667,0.0,62.75304
2019-02-16,14.233001,0.2,77.282875
2019-02-17,12.987168,0.0,85.226326
2019-02-18,11.141334,3.6,88.66183
2019-02-19,10.208,0.0,76.733795
2019-02-20,11.903835,0.3,82.18452
2019-02-21,14.243419,0.0,70.6864
2019-02-22,17.268417,0.0,47.926178
2019-02-23,15.580918,0.0,56.95534
2019-02-24,13.755917,0.0,68.61338
2019-02-25,16.316332,0.0,46.030792
2019-02-26,16.1955,0.0,49.940765
2019-02-27,13.474667,0.0,71.59963
2019-02-28,12.378834,0.0,83.45925
2019-03-01,11.93925,0.0,85.07073
2019-03-02,12.9455,0.0,82.94111
2019-03-03,12.668418,0.0,85.94248
2019-03-04,13.762168,0.0,84.09881
2019-03-05,14.618417,0.0,80.03933
2019-03-06,14.030915,2.0,78.36249
2019-03-07,11.762166,1.1,76.72519
2019-03-08,10.687167,2.9999998,83.156136
2019-03-09,13.783001,0.0,63.92522
2019-03-10,15.524666,0.0,57.93368
2019-03-11,15.5288315,0.0,67.19591
2019-03-12,16.168417,0.0,62.74924
2019-03-13,13.624668,0.0,84.036766
2019-03-14,13.114251,0.0,80.361694
2019-03-15,15.749667,0.0,72.39621
2019-03-16,15.897583,0.0,69.2935
2019-03-17,15.583,0.0,69.98977
2019-03-18,13.2163315,0.0,82.15271
2019-03-19,13.687165,0.0,81.55761
2019-03-20,14.316334,0.0,54.91478
2019-03-21,13.8705015,0.0,40.91836
2019-03-22,15.497584,0.0,42.351997
2019-03-23,17.96425,1.6,39.451824
2019-03-24,18.387167,0.0,44.83647
2019-03-25,20.860083,0.0,44.549545
2019-03-26,17.841333,0.0,67.103615
2019-03-27,14.805917,10.000001,86.948296
2019-03-28,15.949668,0.2,68.00788
2019-03-29,16.676748,0.1,69.71781
2019-03-30,16.637167,0.8000001,69.35762
2019-03-31,14.545501,2.6,79.9872
2019-04-01,14.295501,0.8000001,77.10958
2019-04-02,14.393418,0.0,76.84758
2019-04-03,14.5205,1.1,78.00065
2019-04-04,12.193418,1.6000001,78.68657
2019-04-05,10.566334,9.900001,84.86183
2019-04-06,10.551751,1.3000001,74.79859
2019-04-07,13.503834,0.0,70.691826
2019-04-08,13.945498,0.90000004,80.80358
2019-04-09,13.010083,1.3000001,80.708046
2019-04-10,12.28925,0.2,75.45541
2019-04-11,12.462166,0.2,77.81078
2019-04-12,12.847583,0.0,80.56839
2019-04-13,14.574668,0.0,72.81898
2019-04-14,18.707998,0.0,60.36433
2019-04-15,17.924664,0.0,57.29363
2019-04-16,17.693417,0.0,70.43764
2019-04-17,16.178833,1.0,74.33517
2019-04-18,14.166333,2.1,83.008606
2019-04-19,13.676751,1.9000001,79.76597
2019-04-20,13.551749,0.5,80.1654
2019-04-21,13.33925,25.100002,89.45907
2019-04-22,14.943417,1.4000001,83.53779
2019-04-23,12.437165,10.9,84.21161
2019-04-24,13.683,0.0,66.753235
2019-04-25,14.891334,0.70000005,81.09746
2019-04-26,14.008,0.0,74.03866
2019-04-27,16.872583,0.0,65.8543
2019-04-28,21.299667,0.0,60.180485
2019-04-29,20.4955,0.0,60.291687
2019-04-30,18.333002,0.0,76.95119
2019-05-01,18.6205,0.0,78.0535
2019-05-02,19.383001,0.5,77.76969
2019-05-03,17.933,7.4,82.479645
2019-05-04,16.897583,0.0,82.86776
2019-05-05,16.466333,0.0,82.23496
2019-05-06,15.503834,0.0,80.901985
2019-05-07,16.868418,0.0,77.18461
2019-05-08,16.68092,0.0,79.67414
2019-05-09,16.780916,0.0,79.63834
2019-05-10,17.328833,0.0,81.609146
2019-05-11,19.932999,0.0,73.135704
2019-05-12,26.393415,0.0,50.295673
2019-05-13,27.449667,0.0,40.600143
2019-05-14,28.493418,0.0,24.965439
2019-05-15,23.578833,0.0,39.147278
2019-05-16,20.987165,0.0,57.572346
2019-05-17,16.841335,0.3,73.15064
2019-05-18,14.891332,0.0,72.048225
2019-05-19,15.457997,0.0,73.66994
2019-05-20,16.895502,0.0,78.50443
2019-05-21,17.216333,0.0,78.83799
2019-05-22,16.97675,0.0,78.824875
2019-05-23,19.543417,0.0,72.6585
2019-05-24,17.63925,0.0,77.19726
2019-05-25,18.845499,0.0,69.91241
2019-05-26,21.37883,0.0,49.939312
2019-05-27,21.310083,0.0,57.808796
2019-05-28,20.966333,0.0,64.94558
2019-05-29,22.257998,0.0,62.65132
2019-05-30,27.093416,0.0,40.236286
2019-05-31,24.851746,0.0,40.85659
2019-06-01,24.064249,0.0,47.553513
2019-06-02,24.507998,0.0,40.77862
2019-06-03,22.94758,0.0,53.106155
2019-06-04,19.297579,0.1,77.04846
2019-06-05,16.912169,1.7,75.21932
2019-06-06,16.132998,0.0,69.8877
2019-06-07,16.774668,0.0,72.06459
2019-06-08,17.674667,0.0,70.36383
2019-06-09,16.943415,0.0,74.38609
2019-06-10,17.114252,0.0,74.36863
2019-06-11,17.464252,0.0,74.34431
2019-06-12,18.678837,0.0,73.747375
2019-06-13,18.426748,0.8,81.60506
2019-06-14,17.016333,0.0,69.21156
2019-06-15,16.851751,0.0,72.31927
2019-06-16,17.485083,0.0,74.76568
2019-06-17,18.418413,0.0,76.26513
2019-06-18,18.278833,0.0,73.40876
2019-06-19,18.935083,0.0,77.47863
2019-06-20,19.349669,0.1,78.17993
2019-06-21,18.66425,0.1,78.53303
2019-06-22,19.1205,0.0,74.179886
2019-06-23,19.48925,0.0,74.89822
2019-06-24,20.464249,0.0,74.57876
2019-06-25,20.899668,0.0,78.07376
2019-06-26,21.314247,0.2,81.27259
2019-06-27,19.862165,0.8000001,82.96976
2019-06-28,20.0455,0.0,75.999916
2019-06-29,20.741331,0.0,77.71149
2019-06-30,20.595499,0.0,79.04426
2019-07-01,20.38925,0.0,75.98561
2019-07-02,19.495499,0.0,73.983734
2019-07-03,18.947582,0.0,70.65646
2019-07-04,19.141335,0.0,73.99644
2019-07-05,19.766333,0.0,75.43015
2019-07-06,20.091331,0.0,78.851555
2019-07-07,20.003834,0.0,77.89242
2019-07-08,19.960085,0.4,77.67477
2019-07-09,19.597582,0.0,76.75953
2019-07-10,19.657999,0.0,76.461586
2019-07-11,21.091331,0.0,73.26046
2019-07-12,20.903831,0.70000005,80.56067
2019-07-13,20.926748,0.0,79.294044
2019-07-14,21.239248,0.0,76.43337
2019-07-15,21.130915,0.0,78.73017
2019-07-16,20.8955,0.0,75.72843
2019-07-17,19.897581,0.1,73.31652
2019-07-18,20.189249,0.0,73.40656
2019-07-19,22.63508,0.0,75.6476
2019-07-20,23.241333,0.0,73.64331
2019-07-21,23.38925,0.0,73.03069
2019-07-22,24.032997,0.0,72.87725
2019-07-23,23.662163,0.0,76.28431
2019-07-24,24.133001,0.0,77.88285
2019-07-25,23.026749,0.0,78.437164
2019-07-26,21.495499,0.0,78.23414
2019-07-27,20.272581,0.0,75.57676
2019-07-28,21.032997,0.0,77.90356
2019-07-29,20.966331,0.0,74.44222
2019-07-30,21.112165,0.0,77.98189
2019-07-31,22.016333,0.0,73.54954
2019-08-01,22.551748,0.4,80.931145
2019-08-02,23.112165,0.3,79.2076
2019-08-03,21.755915,0.0,76.57476
2019-08-04,21.674665,0.0,77.712166
2019-08-05,22.5455,0.0,76.61268
2019-08-06,22.601748,0.2,75.8072
2019-08-07,22.362165,0.0,79.23818
2019-08-08,23.362165,0.0,75.649376
2019-08-09,22.664251,0.0,76.67534
2019-08-10,22.293419,0.0,81.7129
2019-08-11,21.428831,0.0,75.695564
2019-08-12,20.830915,0.0,73.28251
2019-08-13,21.608,0.0,64.15357
2019-08-14,23.862162,0.0,74.76191
2019-08-15,23.857996,0.0,76.59995
2019-08-16,24.228834,0.0,74.544174
2019-08-17,24.01425,0.0,74.98261
2019-08-18,22.55175,0.0,77.2041
2019-08-19,22.097582,0.0,76.1288
2019-08-20,21.507998,0.0,77.11479
2019-08-21,21.135084,0.0,74.545784
2019-08-22,24.616333,0.0,59.66393
2019-08-23,27.862162,0.0,55.89036
2019-08-24,26.276749,0.0,64.869606
2019-08-25,23.914251,0.0,76.62877
2019-08-26,21.082998,0.2,79.10571
2019-08-27,19.71425,0.0,76.65589
2019-08-28,22.112165,0.0,69.33877
2019-08-29,23.993414,0.0,68.874855
2019-08-30,26.422585,0.0,54.116394
2019-08-31,24.070498,0.0,71.71757
2019-09-01,22.862167,0.0,79.89903
2019-09-02,23.039248,0.0,76.50156
2019-09-03,23.458,0.0,73.97225
2019-09-04,22.324667,0.0,81.39475
2019-09-05,21.689249,0.0,83.24319
2019-09-06,22.42675,0.0,80.90387
2019-09-07,22.697578,4.2999997,79.15299
2019-09-08,22.610083,0.6,75.08819
2019-09-09,22.341331,0.0,76.0206
2019-09-10,21.030912,0.0,78.97817
2019-09-11,19.274664,0.0,67.51946
2019-09-12,20.258,0.0,56.415607
2019-09-13,19.855917,0.0,62.9366
2019-09-14,20.407999,0.0,72.35512
2019-09-15,21.535082,0.0,78.94676
2019-09-16,21.007998,0.0,77.00033
2019-09-17,20.27675,0.0,83.217865
2019-09-18,20.053831,0.0,81.859856
2019-09-19,19.599665,0.0,80.8866
2019-09-20,19.118416,0.0,82.74586
2019-09-21,19.445503,0.0,81.35569
2019-09-22,20.191332,0.0,78.879555
2019-09-23,19.466333,0.0,74.66635
2019-09-24,20.078833,0.0,73.679245
2019-09-25,20.122581,0.0,79.15073
2019-09-26,20.905914,0.0,66.72678
2019-09-27,20.57675,0.0,74.677376
2019-09-28,22.130919,0.0,67.51252
2019-09-29,21.383001,0.0,71.354744
2019-09-30,25.75383,0.0,51.24385
2019-10-01,20.585083,0.0,75.55645
2019-10-02,19.255915,0.0,83.0241
2019-10-03,18.780916,0.0,79.68542
2019-10-04,18.687166,0.0,77.53426
2019-10-05,18.91425,0.0,83.97437
2019-10-06,20.093416,0.0,78.41435
2019-10-07,19.812166,0.0,69.23707
2019-10-08,19.945501,0.0,69.14925
2019-10-09,19.928835,0.0,74.99488
2019-10-10,20.643417,0.0,82.15927
2019-10-11,21.799667,0.0,71.19822
2019-10-12,20.587168,0.0,78.303764
2019-10-13,22.145502,0.0,69.253
2019-10-14,19.078829,1.4000001,81.56324
2019-10-15,16.872585,0.0,78.43493
2019-10-16,15.707999,0.0,70.105736
2019-10-17,15.514251,0.0,78.71162
2019-10-18,16.485083,0.0,79.744225
2019-10-19,18.424667,0.0,81.361824
2019-10-20,16.162169,10.0,86.61327
2019-10-21,14.005918,0.3,79.39895
2019-10-22,11.860085,18.900002,92.293785
2019-10-23,13.3955,1.1,79.287506
2019-10-24,14.539249,0.0,72.30619
2019-10-25,19.193419,0.0,50.14273
2019-10-26,22.018417,0.0,35.257164
2019-10-27,19.343414,0.0,55.158092
2019-10-28,18.710083,3.5,80.184875
2019-10-29,18.287165,0.0,82.61346
2019-10-30,17.98508,0.0,85.30616
2019-10-31,18.507998,0.0,86.15857
2019-11-01,19.716333,0.1,88.30372
2019-11-02,19.037165,0.1,84.04905
2019-11-03,17.989248,5.2999997,91.662415
2019-11-04,17.287167,0.5,85.95923
2019-11-05,14.747584,6.0,97.114296
2019-11-06,13.599667,0.70000005,83.7347
2019-11-07,14.641334,0.4,79.07215
2019-11-08,13.428834,0.0,80.448326
2019-11-09,12.218418,0.0,73.8424
2019-11-10,12.780915,0.3,76.96053
2019-11-11,13.899669,5.4,95.30063
2019-11-12,14.820502,3.1,87.74418
2019-11-13,13.383,0.0,80.23336
2019-11-14,12.943417,5.7000003,88.809715
2019-11-15,10.693419,14.4,90.55848
2019-11-16,9.543416,6.7999997,79.42453
2019-11-17,9.812167,0.0,71.21489
2019-11-18,11.668416,7.7,85.979805
2019-11-19,10.755918,0.0,83.76818
2019-11-20,12.11425,0.4,79.83482
2019-11-21,13.918419,0.5,87.78622
2019-11-22,15.293418,12.000001,90.46851
2019-11-23,15.164252,13.3,85.96969
2019-11-24,12.941334,0.1,82.59789
2019-11-25,12.632999,0.0,80.595955
2019-11-26,13.50175,0.0,86.08148
2019-11-27,14.420499,0.0,86.15228
2019-11-28,15.116334,0.0,88.4332
2019-11-29,15.085084,0.0,88.504585
2019-11-30,13.928833,0.0,88.4953
2019-12-01,13.160085,5.6,93.59885
2019-12-02,10.941334,10.599999,95.90439
2019-12-03,10.785084,4.8,90.97016
2019-12-04,11.766334,4.5,93.30201
2019-12-05,12.287167,0.70000005,89.81772
2019-12-06,13.060085,0.9000001,88.15591
2019-12-07,12.726749,1.2,89.98251
2019-12-08,11.903832,0.1,90.62341
2019-12-09,13.210084,0.0,88.61555
2019-12-10,12.712169,0.0,87.48642
2019-12-11,11.270501,0.0,89.203835
2019-12-12,11.235084,0.0,82.676506
2019-12-13,11.660085,0.0,81.030266
2019-12-14,13.645499,0.0,89.24644
2019-12-15,13.174668,0.0,87.770226
2019-12-16,13.78925,0.90000004,65.218094
2019-12-17,9.37675,15.1,93.02243
2019-12-18,11.920501,0.0,76.510956
2019-12-19,15.062168,0.0,70.11298
2019-12-20,16.282999,0.1,69.6951
2019-12-21,16.297583,0.1,79.026985
2019-12-22,15.9017515,0.2,88.822
2019-12-23,16.147585,0.0,83.29236
2019-12-24,16.241333,0.0,68.29869
2019-12-25,15.518418,0.0,73.57988
2019-12-26,14.162168,0.0,77.43653
2019-12-27,14.130919,0.0,76.18272
2019-12-28,13.714249,0.0,76.51404
2019-12-29,12.4955,0.0,78.20116
2019-12-30,11.724667,0.0,79.65612
2019-12-31,10.970501,0.0,82.4631
2020-01-01,12.030918,0.0,82.02798
2020-01-02,11.1205,0.0,89.697685
2020-01-03,11.983001,0.0,89.52505
2020-01-04,10.449667,0.0,84.88577
2020-01-05,9.908,0.0,85.85853
2020-01-06,10.187167,0.0,86.38726
2020-01-07,9.920499,0.0,85.89031
2020-01-08,9.583,0.0,85.72785
2020-01-09,10.255917,0.0,88.20877
2020-01-10,11.295502,0.3,87.188255
2020-01-11,11.16425,0.0,72.90348
2020-01-12,10.5705,0.0,70.10972
2020-01-13,9.472583,0.0,81.747116
2020-01-14,10.499667,0.0,81.29066
2020-01-15,11.253834,0.0,58.536053
2020-01-16,11.316334,0.0,56.283737
2020-01-17,10.997584,0.0,57.326977
2020-01-18,12.441334,0.0,63.98013
2020-01-19,11.095501,14.400001,93.65731
2020-01-20,8.543417,3.9999995,91.68571
2020-01-21,8.566334,0.3,83.63479
2020-01-22,9.630917,2.5,85.21654
2020-01-23,10.935084,5.4000006,82.23588
2020-01-24,11.949668,0.3,73.315384
2020-01-25,11.243416,4.4999995,85.7364
2020-01-26,11.376751,0.5,89.57794
2020-01-27,10.837167,0.0,82.696625
2020-01-28,11.724668,0.0,82.05981
2020-01-29,12.537167,0.0,76.620125
2020-01-30,13.278832,0.0,71.472534
2020-01-31,12.437168,0.0,72.532455
2020-02-01,14.491336,0.0,65.31202
2020-02-02,15.872582,0.0,72.35024
2020-02-03,15.928833,0.0,66.84916
2020-02-04,15.866336,0.0,73.41869
2020-02-05,15.760083,0.0,76.05922
2020-02-06,14.937168,0.0,75.14468
2020-02-07,14.130918,0.5,85.21987
2020-02-08,13.366334,0.0,88.06387
2020-02-09,13.330917,0.0,87.26614
2020-02-10,13.210083,0.0,86.48887
2020-02-11,13.447583,0.0,79.77779
2020-02-12,12.524666,0.0,84.71607
2020-02-13,12.672584,0.0,87.68039
2020-02-14,13.247584,0.0,87.038445
2020-02-15,13.955916,0.0,88.46693
2020-02-16,14.293418,0.0,87.670296
2020-02-17,13.251751,0.0,88.98569
2020-02-18,13.668416,0.1,90.53185
2020-02-19,14.645503,0.0,86.24642
2020-02-20,15.574668,0.6,77.40489
2020-02-21,17.26425,0.0,53.046448
2020-02-22,17.537165,0.0,48.244778
2020-02-23,18.278831,0.0,38.022415
2020-02-24,16.503834,0.0,54.83904
2020-02-25,14.270501,0.0,83.07307
2020-02-26,13.430917,0.0,83.34
2020-02-27,13.262166,0.0,80.484276
2020-02-28,15.958,0.0,62.035675
2020-02-29,13.801751,0.0,79.913536
2020-03-01,14.272587,0.0,83.95207
2020-03-02,15.139252,0.3,86.425354
2020-03-03,15.030917,0.0,83.14396
2020-03-04,14.020499,0.0,81.29223
2020-03-05,13.699668,0.90000004,84.836464
2020-03-06,13.078835,0.1,75.36529
2020-03-07,12.7705,0.0,75.7929
2020-03-08,14.355916,0.0,68.031525
2020-03-09,13.718418,0.0,76.28775
2020-03-10,15.451751,0.0,66.02503
2020-03-11,18.018417,0.0,56.032505
2020-03-12,16.57675,0.0,59.631023
2020-03-13,14.608002,0.0,86.01881
2020-03-14,14.435082,0.0,85.251625
2020-03-15,14.889249,0.2,86.326744
2020-03-16,11.997584,2.6000001,81.145226
2020-03-17,11.570502,2.4,69.77622
2020-03-18,11.893416,2.4,84.86561
2020-03-19,15.562169,1.0,76.0908
2020-03-20,13.520501,11.6,90.284355
2020-03-21,12.239253,0.90000004,77.70995
2020-03-22,12.2205,1.8000001,84.14801
2020-03-23,12.455916,0.0,83.04415
2020-03-24,12.618416,6.099999,89.130066
2020-03-25,13.628835,1.0,85.378716
2020-03-26,14.172585,0.0,80.60268
2020-03-27,12.549667,1.2,86.21587
2020-03-28,12.647584,1.1,81.213905
2020-03-29,12.441334,0.2,77.669365
2020-03-30,13.055919,1.8,76.23942
2020-03-31,14.5205,4.2000003,84.331154
2020-04-01,13.510086,2.0000002,81.09881
2020-04-02,12.387168,1.0,75.30493
2020-04-03,13.8705015,0.0,70.43165
2020-04-04,16.414251,0.0,62.326916
2020-04-05,16.618416,0.70000005,77.09215
2020-04-06,16.928835,0.2,83.675514
2020-04-07,17.3455,0.0,80.435486
2020-04-08,18.222582,0.0,70.27865
2020-04-09,17.233,0.0,81.396194
2020-04-10,17.328833,0.2,82.88888
2020-04-11,17.162167,1.1,80.95126
2020-04-12,15.747582,8.700001,90.955696
2020-04-13,15.005917,4.799999,85.17606
2020-04-14,15.697583,0.8000001,74.58248
2020-04-15,15.910083,1.0,75.87591
2020-04-16,16.253834,0.0,72.273445
2020-04-17,16.039248,0.6,77.79817
2020-04-18,15.920501,0.8,79.9385
2020-04-19,14.9955015,1.5000001,81.188705
2020-04-20,15.0705,3.1000001,78.4496
2020-04-21,13.305917,3.0,80.12557
2020-04-22,14.193417,0.6,84.28302
2020-04-23,15.368419,0.0,82.89805
2020-04-24,16.2455,0.2,81.358955
2020-04-25,14.3705,24.4,89.66532
2020-04-26,14.060084,0.2,78.775475
2020-04-27,14.818417,1.2,80.23225
2020-04-28,15.560082,0.5,81.91474
2020-04-29,15.55175,0.70000005,81.62342
2020-04-30,15.243416,0.0,79.47955
2020-05-01,17.09967,0.0,79.12596
2020-05-02,20.162165,0.0,70.1866
2020-05-03,27.22883,0.0,37.63985
2020-05-04,19.949669,0.0,69.22674
2020-05-05,17.855917,0.0,81.68701
2020-05-06,17.77675,0.0,75.58571
2020-05-07,19.058,0.0,72.79795
2020-05-08,17.889248,0.0,80.895226
2020-05-09,16.889252,0.90000004,76.21163
2020-05-10,16.574667,1.5000001,79.25472
2020-05-11,17.108,2.1,75.26777
2020-05-12,16.418417,5.6,79.57285
2020-05-13,14.974668,13.0,87.630455
2020-05-14,13.593417,7.0,82.68766
2020-05-15,13.518416,16.3,86.21186
2020-05-16,14.932999,1.4000001,81.7674
2020-05-17,16.180916,0.0,76.54526
2020-05-18,18.878832,0.0,67.53609
2020-05-19,21.587166,0.0,59.336823
2020-05-20,20.720499,0.0,61.719006
2020-05-21,19.626749,0.0,78.498535
2020-05-22,21.418417,0.0,74.03449
2020-05-23,23.355917,0.0,61.182922
2020-05-24,25.980913,0.0,42.609047
2020-05-25,25.243414,0.0,48.371456
2020-05-26,23.374664,0.0,63.251865
2020-05-27,22.578833,0.0,67.96508
2020-05-28,21.122581,0.0,78.049934
2020-05-29,20.472584,0.0,79.07003
2020-05-30,20.105915,0.0,80.12313
2020-05-31,20.680914,0.0,73.25296
2020-06-01,20.128834,0.0,76.0434
2020-06-02,19.680918,0.0,77.491425
2020-06-03,19.774664,0.0,75.83033
2020-06-04,19.543413,1.3,77.82304
2020-06-05,19.458002,0.0,74.25619
2020-06-06,22.299667,1.9000001,63.663006
2020-06-07,20.089247,1.9000002,77.233696
2020-06-08,17.889252,7.5,85.76885
2020-06-09,17.868414,0.0,70.85936
2020-06-10,17.737165,0.0,74.28651
2020-06-11,17.743418,0.4,72.702065
2020-06-12,17.593416,1.3000001,77.108246
2020-06-13,18.791332,0.90000004,76.77601
2020-06-14,18.553835,0.0,72.700294
2020-06-15,18.63925,0.0,72.64005
2020-06-16,18.835085,0.0,73.19955
2020-06-17,19.689249,0.0,77.56559
2020-06-18,18.443415,0.0,78.989655
2020-06-19,18.995497,0.0,75.6917
2020-06-20,19.912167,0.0,73.81408
2020-06-21,20.941332,0.0,71.913216
2020-06-22,23.95175,0.0,62.01123
2020-06-23,23.020498,0.0,69.30121
2020-06-24,21.81633,0.0,75.27296
2020-06-25,20.801746,0.0,78.30418
2020-06-26,20.207998,0.4,76.76278
2020-06-27,20.1955,0.0,74.10642
2020-06-28,21.168417,0.0,78.625015
2020-06-29,22.907997,0.0,74.09276
2020-06-30,22.718414,0.0,74.09445
2020-07-01,21.814249,0.0,77.56626
2020-07-02,21.60383,0.0,79.58907
2020-07-03,21.453835,0.0,78.823814
2020-07-04,22.035082,0.0,71.96441
2020-07-05,25.532999,0.0,62.80333
2020-07-06,29.224663,0.0,42.53378
2020-07-07,31.555914,0.0,31.782469
2020-07-08,24.014246,0.0,64.91449
2020-07-09,20.566334,0.0,76.133995
2020-07-10,21.443415,0.0,75.20372
2020-07-11,24.055916,0.0,68.220924
2020-07-12,24.828833,0.0,72.510635
2020-07-13,23.449669,0.0,77.35836
2020-07-14,24.347582,0.0,74.51058
2020-07-15,25.597586,0.0,67.65499
2020-07-16,28.568415,0.0,54.325195
2020-07-17,26.955917,0.0,64.5303
2020-07-18,23.568415,0.0,74.63445
2020-07-19,24.45175,0.0,71.61188
2020-07-20,24.4205,0.0,76.13129
2020-07-21,22.760078,0.0,74.731606
2020-07-22,22.38925,0.0,77.87946
2020-07-23,23.003832,0.0,77.101036
2020-07-24,23.672583,0.0,74.29005
2020-07-25,23.157997,0.0,73.784836
2020-07-26,24.530916,0.0,74.34344
2020-07-27,24.266335,0.0,73.681145
2020-07-28,23.20175,0.0,78.655754
2020-07-29,23.172583,0.0,79.18837
2020-07-30,24.247581,0.0,77.62533
2020-07-31,25.178831,0.0,78.76715
2020-08-01,26.114248,0.0,72.43633
2020-08-02,25.216337,0.0,66.54089
2020-08-03,22.564247,0.0,74.38171
2020-08-04,21.970499,0.0,78.890396
2020-08-05,22.953833,0.0,79.85061
2020-08-06,23.19758,0.0,79.54341
2020-08-07,23.028831,0.0,80.96592
2020-08-08,23.968416,0.0,80.254456
2020-08-09,23.912169,0.0,81.52267
2020-08-10,23.2455,0.0,80.62534
2020-08-11,21.478834,0.0,77.815834
2020-08-12,20.901749,0.0,75.61936
2020-08-13,20.703833,0.0,79.530846
2020-08-14,20.918415,0.0,78.78779
2020-08-15,20.197584,0.0,79.03729
2020-08-16,20.130917,0.0,76.76139
2020-08-17,20.5705,0.0,79.363464
2020-08-18,21.670496,0.0,83.4739
2020-08-19,22.266329,0.0,81.12948
2020-08-20,22.089249,0.0,77.02223
2020-08-21,22.232996,0.0,76.85237
2020-08-22,23.505919,0.0,75.421875
2020-08-23,23.818415,0.0,66.72021
2020-08-24,23.293413,0.0,67.487785
2020-08-25,25.064249,0.0,65.9956
2020-08-26,28.674667,0.0,47.259624
2020-08-27,26.172585,0.0,58.115314
2020-08-28,22.007998,0.0,81.50146
2020-08-29,19.885084,0.1,77.340256
2020-08-30,20.537165,0.0,62.51834
2020-08-31,22.914248,0.0,62.17372
2020-09-01,22.149666,0.0,78.09655
2020-09-02,21.322584,0.0,77.58202
2020-09-03,23.860083,0.0,59.63007
2020-09-04,24.735083,0.0,60.37238
2020-09-05,23.843414,0.0,74.008385
2020-09-06,23.841331,0.0,75.85899
